Symbol,Ask_Price,Ask_Vol,Bid_Price,Bid_Vol,Timestamp
AAPL,127.35,3,127.34,1,2021-05-14 15:19:25.406019193-04:00
AAPL,127.35,4,127.34,1,2021-05-14 15:19:25.610845275-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:25.612703404-04:00
AAPL,127.35,5,127.33,2,2021-05-14 15:19:25.612711215-04:00
AAPL,127.35,5,127.33,1,2021-05-14 15:19:25.965410554-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:25.978078217-04:00
AAPL,127.35,4,127.34,1,2021-05-14 15:19:25.978191666-04:00
AAPL,127.35,5,127.34,1,2021-05-14 15:19:26.030341841-04:00
AAPL,127.35,5,127.33,1,2021-05-14 15:19:26.030350841-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:26.165856013-04:00
AAPL,127.35,4,127.34,1,2021-05-14 15:19:26.165863220-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:26.189428001-04:00
AAPL,127.35,5,127.33,1,2021-05-14 15:19:26.192895096-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:26.300273920-04:00
AAPL,127.35,4,127.34,1,2021-05-14 15:19:26.305877477-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:26.385446931-04:00
AAPL,127.35,5,127.33,1,2021-05-14 15:19:26.500505548-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:26.511588820-04:00
AAPL,127.35,4,127.34,1,2021-05-14 15:19:26.511592731-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:26.624905007-04:00
AAPL,127.35,5,127.33,1,2021-05-14 15:19:26.677434836-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:27.073281443-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:27.073288205-04:00
AAPL,127.35,5,127.33,2,2021-05-14 15:19:27.073308590-04:00
AAPL,127.34,1,127.33,2,2021-05-14 15:19:27.073342617-04:00
AAPL,127.34,1,127.33,1,2021-05-14 15:19:27.073425916-04:00
AAPL,127.34,1,127.27,2,2021-05-14 15:19:27.073581080-04:00
AAPL,127.35,2,127.27,2,2021-05-14 15:19:27.073797622-04:00
AAPL,127.35,2,127.33,1,2021-05-14 15:19:27.073926435-04:00
AAPL,127.35,2,127.33,1,2021-05-14 15:19:27.074295411-04:00
AAPL,127.35,2,127.33,2,2021-05-14 15:19:27.080621017-04:00
AAPL,127.34,1,127.33,2,2021-05-14 15:19:27.084568882-04:00
AAPL,127.34,1,127.33,1,2021-05-14 15:19:27.084941191-04:00
AAPL,127.34,1,127.33,2,2021-05-14 15:19:27.103366067-04:00
AAPL,127.34,1,127.33,1,2021-05-14 15:19:27.173807995-04:00
AAPL,127.34,2,127.33,1,2021-05-14 15:19:27.175980361-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:27.176006090-04:00
AAPL,127.34,3,127.33,2,2021-05-14 15:19:27.377468823-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:27.751934990-04:00
AAPL,127.34,3,127.33,2,2021-05-14 15:19:27.790289734-04:00
AAPL,127.34,2,127.33,2,2021-05-14 15:19:27.901224807-04:00
AAPL,127.34,2,127.33,1,2021-05-14 15:19:28.012375885-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:28.086536602-04:00
AAPL,127.34,3,127.27,2,2021-05-14 15:19:28.098157453-04:00
AAPL,127.34,4,127.27,2,2021-05-14 15:19:28.098212934-04:00
AAPL,127.34,3,127.27,2,2021-05-14 15:19:28.098849334-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:28.098878132-04:00
AAPL,127.34,4,127.33,1,2021-05-14 15:19:28.099354584-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:28.108835267-04:00
AAPL,127.34,3,127.33,2,2021-05-14 15:19:28.108844607-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:28.108872051-04:00
AAPL,127.34,4,127.33,1,2021-05-14 15:19:28.109303341-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:28.269090599-04:00
AAPL,127.34,3,127.33,2,2021-05-14 15:19:28.269095810-04:00
AAPL,127.34,3,127.33,3,2021-05-14 15:19:28.269128792-04:00
AAPL,127.34,3,127.33,2,2021-05-14 15:19:28.273746227-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:28.273748268-04:00
AAPL,127.34,4,127.33,1,2021-05-14 15:19:28.273756374-04:00
AAPL,127.34,5,127.33,1,2021-05-14 15:19:28.337800809-04:00
AAPL,127.34,4,127.33,1,2021-05-14 15:19:28.352109110-04:00
AAPL,127.34,5,127.33,1,2021-05-14 15:19:28.568077652-04:00
AAPL,127.34,5,127.27,2,2021-05-14 15:19:28.568677542-04:00
AAPL,127.34,6,127.27,2,2021-05-14 15:19:28.743608193-04:00
AAPL,127.34,6,127.27,2,2021-05-14 15:19:28.743968050-04:00
AAPL,127.33,1,127.27,2,2021-05-14 15:19:28.744002780-04:00
AAPL,127.34,2,127.27,2,2021-05-14 15:19:28.744127559-04:00
AAPL,127.34,2,127.32,1,2021-05-14 15:19:28.744186906-04:00
AAPL,127.34,2,127.27,2,2021-05-14 15:19:28.744205796-04:00
AAPL,127.34,2,127.27,2,2021-05-14 15:19:28.744301802-04:00
AAPL,127.34,3,127.27,2,2021-05-14 15:19:28.744353177-04:00
AAPL,127.34,3,127.27,2,2021-05-14 15:19:28.744447579-04:00
AAPL,127.34,3,127.32,1,2021-05-14 15:19:28.744525221-04:00
AAPL,127.34,3,127.32,2,2021-05-14 15:19:28.744819796-04:00
AAPL,127.34,3,127.32,1,2021-05-14 15:19:28.745551932-04:00
AAPL,127.34,3,127.32,2,2021-05-14 15:19:28.745950185-04:00
AAPL,127.34,3,127.32,1,2021-05-14 15:19:28.746104659-04:00
AAPL,127.34,3,127.32,2,2021-05-14 15:19:28.746990899-04:00
AAPL,127.34,2,127.32,2,2021-05-14 15:19:28.750694983-04:00
AAPL,127.34,2,127.32,3,2021-05-14 15:19:28.757528073-04:00
AAPL,127.34,1,127.32,3,2021-05-14 15:19:28.774404647-04:00
AAPL,127.33,1,127.32,3,2021-05-14 15:19:28.845939370-04:00
AAPL,127.33,2,127.32,3,2021-05-14 15:19:28.845964877-04:00
AAPL,127.33,2,127.32,2,2021-05-14 15:19:28.983844176-04:00
AAPL,127.33,2,127.32,1,2021-05-14 15:19:28.984307692-04:00
AAPL,127.33,3,127.32,1,2021-05-14 15:19:28.984319090-04:00
AAPL,127.33,2,127.32,1,2021-05-14 15:19:29.071055456-04:00
AAPL,127.33,2,127.32,2,2021-05-14 15:19:29.071058857-04:00
AAPL,127.33,2,127.32,3,2021-05-14 15:19:29.071536173-04:00
AAPL,127.33,2,127.32,2,2021-05-14 15:19:29.187742452-04:00
AAPL,127.33,3,127.32,2,2021-05-14 15:19:29.187747397-04:00
AAPL,127.33,2,127.32,2,2021-05-14 15:19:29.188103824-04:00
AAPL,127.33,2,127.32,3,2021-05-14 15:19:29.188571114-04:00
AAPL,127.33,2,127.32,2,2021-05-14 15:19:29.206363478-04:00
AAPL,127.33,3,127.32,2,2021-05-14 15:19:29.259953868-04:00
AAPL,127.33,2,127.32,2,2021-05-14 15:19:29.260294501-04:00
AAPL,127.33,2,127.32,3,2021-05-14 15:19:29.276409618-04:00
AAPL,127.33,2,127.32,2,2021-05-14 15:19:29.282601102-04:00
AAPL,127.33,2,127.32,1,2021-05-14 15:19:29.282686499-04:00
AAPL,127.33,3,127.32,1,2021-05-14 15:19:29.282698773-04:00
AAPL,127.33,2,127.32,1,2021-05-14 15:19:29.409261114-04:00
AAPL,127.33,2,127.32,2,2021-05-14 15:19:29.409265707-04:00
AAPL,127.33,2,127.32,1,2021-05-14 15:19:29.409814387-04:00
AAPL,127.33,3,127.32,1,2021-05-14 15:19:29.409824039-04:00
AAPL,127.33,2,127.32,1,2021-05-14 15:19:29.540128758-04:00
AAPL,127.33,2,127.32,2,2021-05-14 15:19:29.553413017-04:00
AAPL,127.33,2,127.32,3,2021-05-14 15:19:29.554525279-04:00
AAPL,127.33,3,127.32,3,2021-05-14 15:19:30.822187778-04:00
AAPL,127.33,3,127.32,6,2021-05-14 15:19:33.290070262-04:00
AAPL,127.35,1,127.32,6,2021-05-14 15:19:33.290088810-04:00
AAPL,127.35,1,127.32,7,2021-05-14 15:19:33.291050576-04:00
AAPL,127.35,1,127.32,7,2021-05-14 15:19:33.291102642-04:00
AAPL,127.35,1,127.32,6,2021-05-14 15:19:33.291226930-04:00
AAPL,127.34,1,127.32,6,2021-05-14 15:19:33.291238587-04:00
AAPL,127.35,1,127.32,6,2021-05-14 15:19:33.291270937-04:00
AAPL,127.35,1,127.33,1,2021-05-14 15:19:33.291311786-04:00
AAPL,127.35,1,127.33,2,2021-05-14 15:19:33.291429113-04:00
AAPL,127.35,1,127.33,2,2021-05-14 15:19:33.291684377-04:00
AAPL,127.35,1,127.33,1,2021-05-14 15:19:33.291723110-04:00
AAPL,127.34,1,127.33,1,2021-05-14 15:19:33.291870350-04:00
AAPL,127.34,1,127.33,2,2021-05-14 15:19:33.318012373-04:00
AAPL,127.34,1,127.33,1,2021-05-14 15:19:33.331551167-04:00
AAPL,127.34,1,127.33,2,2021-05-14 15:19:33.351577639-04:00
AAPL,127.35,1,127.33,2,2021-05-14 15:19:33.354086792-04:00
AAPL,127.35,1,127.33,3,2021-05-14 15:19:33.354094228-04:00
AAPL,127.35,1,127.33,2,2021-05-14 15:19:33.354698003-04:00
AAPL,127.34,1,127.33,2,2021-05-14 15:19:33.354706657-04:00
AAPL,127.35,1,127.33,2,2021-05-14 15:19:33.354903153-04:00
AAPL,127.34,1,127.33,2,2021-05-14 15:19:33.355363419-04:00
AAPL,127.35,1,127.33,2,2021-05-14 15:19:33.356863161-04:00
AAPL,127.35,1,127.33,3,2021-05-14 15:19:33.364137439-04:00
AAPL,127.35,1,127.33,2,2021-05-14 15:19:33.391451405-04:00
AAPL,127.34,1,127.33,2,2021-05-14 15:19:33.391677712-04:00
AAPL,127.35,2,127.33,2,2021-05-14 15:19:33.394829936-04:00
AAPL,127.35,1,127.33,2,2021-05-14 15:19:33.395060745-04:00
AAPL,127.35,1,127.33,3,2021-05-14 15:19:33.395070203-04:00
AAPL,127.35,1,127.33,6,2021-05-14 15:19:33.405729100-04:00
AAPL,127.35,1,127.33,5,2021-05-14 15:19:33.405731914-04:00
AAPL,127.36,1,127.33,5,2021-05-14 15:19:33.405742642-04:00
AAPL,127.35,1,127.33,5,2021-05-14 15:19:33.405744468-04:00
AAPL,127.36,1,127.33,5,2021-05-14 15:19:33.405766580-04:00
AAPL,127.36,1,127.33,6,2021-05-14 15:19:33.405773327-04:00
AAPL,127.36,1,127.33,6,2021-05-14 15:19:33.405810839-04:00
AAPL,127.36,1,127.34,1,2021-05-14 15:19:33.405828926-04:00
AAPL,127.36,1,127.34,2,2021-05-14 15:19:33.405921798-04:00
AAPL,127.35,1,127.34,2,2021-05-14 15:19:33.406318236-04:00
AAPL,127.35,1,127.34,2,2021-05-14 15:19:33.406383634-04:00
AAPL,127.35,1,127.34,1,2021-05-14 15:19:33.406404110-04:00
AAPL,127.35,1,127.34,2,2021-05-14 15:19:33.406767682-04:00
AAPL,127.35,1,127.34,1,2021-05-14 15:19:33.407002271-04:00
AAPL,127.35,1,127.34,2,2021-05-14 15:19:33.407274510-04:00
AAPL,127.36,1,127.34,2,2021-05-14 15:19:33.407580944-04:00
AAPL,127.36,1,127.34,3,2021-05-14 15:19:33.407836297-04:00
AAPL,127.36,1,127.34,2,2021-05-14 15:19:33.488964454-04:00
AAPL,127.36,1,127.34,3,2021-05-14 15:19:33.513042293-04:00
AAPL,127.36,1,127.34,2,2021-05-14 15:19:33.564611532-04:00
AAPL,127.36,1,127.34,3,2021-05-14 15:19:33.617167213-04:00
AAPL,127.36,1,127.34,2,2021-05-14 15:19:33.667565978-04:00
AAPL,127.36,1,127.34,1,2021-05-14 15:19:33.696315053-04:00
AAPL,127.36,1,127.34,2,2021-05-14 15:19:33.709835975-04:00
AAPL,127.36,1,127.34,1,2021-05-14 15:19:33.731935286-04:00
AAPL,127.35,1,127.34,1,2021-05-14 15:19:33.921893756-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:33.921928729-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:34.003476946-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:34.018604767-04:00
AAPL,127.35,2,127.33,5,2021-05-14 15:19:34.238832642-04:00
AAPL,127.35,3,127.33,5,2021-05-14 15:19:34.238840174-04:00
AAPL,127.35,4,127.33,5,2021-05-14 15:19:34.239339751-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:34.293721339-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:34.525085104-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:34.525556802-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:34.644861596-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:34.644877939-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:34.824793595-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:34.825701001-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:34.979797715-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:34.979800331-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:34.979801765-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:35.571835662-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:35.571896998-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:35.572370501-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:35.572459933-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:35.572925939-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:35.574070079-04:00
AAPL,127.35,2,127.33,2,2021-05-14 15:19:35.769927199-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:35.769977130-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:35.770097082-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:35.780409126-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:35.780550335-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:35.854400497-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:35.854409546-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:36.114168939-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:36.114185193-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:36.114242687-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:36.198361818-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:36.225439556-04:00
AAPL,127.35,2,127.33,2,2021-05-14 15:19:36.363114024-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:36.363361649-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:36.363596490-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:36.707127086-04:00
AAPL,127.35,2,127.33,2,2021-05-14 15:19:36.707222753-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:36.707224537-04:00
AAPL,127.35,2,127.33,2,2021-05-14 15:19:36.711377070-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:36.711384126-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:36.711868373-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:36.763917503-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:36.842367867-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:36.939960724-04:00
AAPL,127.35,2,127.33,2,2021-05-14 15:19:36.940082425-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:36.940127859-04:00
AAPL,127.35,2,127.33,2,2021-05-14 15:19:37.042667844-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:37.043087299-04:00
AAPL,127.35,2,127.33,2,2021-05-14 15:19:37.075785088-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:37.082284255-04:00
AAPL,127.35,2,127.33,2,2021-05-14 15:19:37.506174526-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:37.506445780-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:37.506457104-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:37.702833464-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:37.703308170-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:37.802861907-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:37.802870637-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:37.964599779-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:38.087893937-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:38.103479251-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:38.969105863-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:38.969108447-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:38.969560656-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:38.973999260-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:38.974995710-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:39.091470446-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:39.091614822-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:39.091689510-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:39.092147644-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:39.170993695-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:39.487009441-04:00
AAPL,127.35,2,127.34,2,2021-05-14 15:19:39.496487834-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:39.515792491-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:39.613904295-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:39.713835442-04:00
AAPL,127.35,2,127.33,1,2021-05-14 15:19:39.798477337-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:39.798482310-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:39.798682035-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:40.060477795-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:40.060479328-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:40.060509189-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:40.298276763-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:40.472970486-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:40.472975010-04:00
AAPL,127.35,5,127.33,1,2021-05-14 15:19:40.616439075-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:40.616879426-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:40.742157209-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:40.742416414-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:40.767353297-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:40.767580424-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:40.822263136-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:40.822273869-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:40.832108393-04:00
AAPL,127.35,2,127.34,2,2021-05-14 15:19:41.116860986-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:41.137570606-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:41.183883715-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:41.184025074-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:41.561344442-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:41.701230371-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:41.701632261-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:41.874999029-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:41.875484281-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:41.978113321-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:41.978119877-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:42.681496087-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:42.688760823-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:42.961386161-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:43.005723096-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:43.005730213-04:00
AAPL,127.35,2,127.34,1,2021-05-14 15:19:43.037885088-04:00
AAPL,127.35,2,127.33,1,2021-05-14 15:19:43.132142321-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:43.132147655-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:43.132149427-04:00
AAPL,127.35,3,127.33,1,2021-05-14 15:19:43.206964422-04:00
AAPL,127.35,3,127.34,1,2021-05-14 15:19:43.206986987-04:00
AAPL,127.35,4,127.34,1,2021-05-14 15:19:43.291508735-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:43.302332674-04:00
AAPL,127.35,5,127.33,1,2021-05-14 15:19:43.302808651-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:43.481255409-04:00
AAPL,127.35,4,127.34,1,2021-05-14 15:19:43.481261066-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:43.492357415-04:00
AAPL,127.35,4,127.34,1,2021-05-14 15:19:43.492835960-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:43.579976200-04:00
AAPL,127.35,5,127.33,1,2021-05-14 15:19:43.579985290-04:00
AAPL,127.35,6,127.33,1,2021-05-14 15:19:44.531796514-04:00
AAPL,127.35,5,127.33,1,2021-05-14 15:19:44.531883041-04:00
AAPL,127.35,4,127.33,1,2021-05-14 15:19:44.531886086-04:00
AAPL,127.34,1,127.33,1,2021-05-14 15:19:44.531900590-04:00
AAPL,127.34,1,127.33,2,2021-05-14 15:19:44.531931892-04:00
AAPL,127.35,4,127.33,2,2021-05-14 15:19:44.531948697-04:00
AAPL,127.35,3,127.33,2,2021-05-14 15:19:44.532108710-04:00
AAPL,127.35,2,127.33,2,2021-05-14 15:19:44.532123714-04:00
AAPL,127.35,1,127.33,2,2021-05-14 15:19:44.532168557-04:00
AAPL,127.35,1,127.33,1,2021-05-14 15:19:44.532662092-04:00
AAPL,127.34,1,127.33,1,2021-05-14 15:19:44.532681325-04:00
AAPL,127.34,2,127.33,1,2021-05-14 15:19:44.532797501-04:00
AAPL,127.34,2,127.33,2,2021-05-14 15:19:44.534068270-04:00
AAPL,127.34,2,127.33,1,2021-05-14 15:19:44.534138025-04:00
AAPL,127.34,2,127.33,2,2021-05-14 15:19:44.538743251-04:00
AAPL,127.34,1,127.33,2,2021-05-14 15:19:44.540291104-04:00
AAPL,127.34,1,127.33,1,2021-05-14 15:19:44.549897838-04:00
AAPL,127.34,2,127.33,1,2021-05-14 15:19:44.710324296-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:44.710378221-04:00
AAPL,127.34,4,127.33,1,2021-05-14 15:19:44.710699525-04:00
AAPL,127.34,4,127.32,2,2021-05-14 15:19:44.710754879-04:00
AAPL,127.34,5,127.32,2,2021-05-14 15:19:44.711028963-04:00
AAPL,127.34,4,127.32,2,2021-05-14 15:19:44.714226513-04:00
AAPL,127.34,4,127.33,1,2021-05-14 15:19:44.714700986-04:00
AAPL,127.34,4,127.32,3,2021-05-14 15:19:44.760978460-04:00
AAPL,127.34,4,127.32,2,2021-05-14 15:19:44.761180704-04:00
AAPL,127.34,5,127.32,2,2021-05-14 15:19:44.761190974-04:00
AAPL,127.34,4,127.32,2,2021-05-14 15:19:44.761501450-04:00
AAPL,127.34,4,127.32,3,2021-05-14 15:19:44.761535919-04:00
AAPL,127.34,4,127.32,3,2021-05-14 15:19:44.761862595-04:00
AAPL,127.34,4,127.32,3,2021-05-14 15:19:44.762590779-04:00
AAPL,127.34,4,127.32,2,2021-05-14 15:19:44.762593231-04:00
AAPL,127.34,4,127.32,3,2021-05-14 15:19:44.762595879-04:00
AAPL,127.34,4,127.32,2,2021-05-14 15:19:44.763087717-04:00
AAPL,127.34,4,127.32,3,2021-05-14 15:19:44.763093403-04:00
AAPL,127.34,3,127.32,3,2021-05-14 15:19:44.763173630-04:00
AAPL,127.34,2,127.32,3,2021-05-14 15:19:44.763217847-04:00
AAPL,127.34,1,127.32,3,2021-05-14 15:19:44.764687186-04:00
AAPL,127.35,1,127.32,3,2021-05-14 15:19:44.765112848-04:00
AAPL,127.33,1,127.32,3,2021-05-14 15:19:44.930428749-04:00
AAPL,127.33,2,127.32,3,2021-05-14 15:19:44.930454704-04:00
AAPL,127.33,2,127.32,4,2021-05-14 15:19:45.518690434-04:00
AAPL,127.35,1,127.32,4,2021-05-14 15:19:45.518714342-04:00
AAPL,127.35,1,127.32,3,2021-05-14 15:19:45.530218019-04:00
AAPL,127.33,1,127.32,3,2021-05-14 15:19:45.569952582-04:00
AAPL,127.33,2,127.32,3,2021-05-14 15:19:45.569968870-04:00
AAPL,127.33,2,127.32,4,2021-05-14 15:19:46.821489295-04:00
AAPL,127.34,2,127.32,4,2021-05-14 15:19:47.171317706-04:00
AAPL,127.34,2,127.32,3,2021-05-14 15:19:47.171752907-04:00
AAPL,127.34,2,127.33,1,2021-05-14 15:19:47.171788960-04:00
AAPL,127.34,2,127.33,2,2021-05-14 15:19:47.172037168-04:00
AAPL,127.34,1,127.33,2,2021-05-14 15:19:47.172062042-04:00
AAPL,127.35,1,127.33,2,2021-05-14 15:19:47.172082709-04:00
AAPL,127.35,1,127.33,1,2021-05-14 15:19:47.176539383-04:00
AAPL,127.34,1,127.33,1,2021-05-14 15:19:47.177145111-04:00
AAPL,127.35,1,127.33,1,2021-05-14 15:19:47.180227876-04:00
AAPL,127.34,1,127.33,1,2021-05-14 15:19:47.180759458-04:00
AAPL,127.34,2,127.33,1,2021-05-14 15:19:47.196681952-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:47.198714571-04:00
AAPL,127.34,2,127.33,1,2021-05-14 15:19:47.225643809-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:47.584806964-04:00
AAPL,127.34,2,127.33,1,2021-05-14 15:19:47.624968979-04:00
AAPL,127.34,3,127.33,1,2021-05-14 15:19:47.680100603-04:00
AAPL,127.34,4,127.33,1,2021-05-14 15:19:47.680118693-04:00
AAPL,127.34,5,127.33,1,2021-05-14 15:19:48.203021090-04:00
AAPL,127.34,5,127.32,2,2021-05-14 15:19:48.205280041-04:00
AAPL,127.34,5,127.33,1,2021-05-14 15:19:48.206202044-04:00
AAPL,127.34,5,127.32,2,2021-05-14 15:19:48.206278207-04:00
AAPL,127.34,5,127.33,1,2021-05-14 15:19:48.206804147-04:00
AAPL,127.34,4,127.33,1,2021-05-14 15:19:48.222969795-04:00
AAPL,127.34,4,127.33,2,2021-05-14 15:19:48.495206905-04:00
AAPL,127.34,3,127.33,2,2021-05-14 15:19:48.495241487-04:00
AAPL,127.34,3,127.33,3,2021-05-14 15:19:48.495359599-04:00
AAPL,127.34,2,127.33,3,2021-05-14 15:19:48.495409887-04:00
AAPL,127.34,2,127.33,2,2021-05-14 15:19:48.495601129-04:00
AAPL,127.34,3,127.33,2,2021-05-14 15:19:48.970655313-04:00
AAPL,127.34,4,127.33,2,2021-05-14 15:19:48.976282487-04:00
AAPL,127.34,4,127.33,1,2021-05-14 15:19:49.331805779-04:00
AAPL,127.34,5,127.33,1,2021-05-14 15:19:49.339526125-04:00
AAPL,127.34,4,127.33,1,2021-05-14 15:19:49.443327113-04:00
